Date,open,high,low,close,adj close,volume
2018-06-28,97.38,99.11,97.26,98.63,97.05,26650700
2018-06-29,98.93,99.91,98.33,98.61,97.03,28053200
2018-07-02,98.1,100.06,98.0,100.01,98.41,19564500
2018-07-03,100.48,100.63,98.94,99.05,97.47,14670300
2018-07-05,99.5,99.92,99.03,99.76,98.17,18977400
2018-07-06,99.89,101.43,99.67,101.16,99.54,19234600
2018-07-09,101.65,102.25,101.25,101.85,100.22,18212000
2018-07-10,102.0,102.51,101.86,102.12,100.49,19293100
2018-07-11,101.15,102.34,101.1,101.98,100.35,19644600
2018-07-12,102.77,104.41,102.73,104.19,102.53,24335900
2018-07-13,104.37,105.6,104.09,105.43,103.75,24635200
2018-07-16,105.4,105.82,104.52,104.91,103.23,21786900
2018-07-17,104.61,106.5,104.32,105.95,104.26,25901700
2018-07-18,105.94,106.05,104.72,105.12,103.44,29493900
2018-07-19,104.93,105.31,103.89,104.4,102.73,40171600
2018-07-20,108.08,108.2,106.08,106.27,104.57,56004000
2018-07-23,106.3,108.14,106.13,107.97,106.24,29707000
2018-07-24,108.57,108.82,107.26,107.66,105.94,26316600
2018-07-25,107.96,111.15,107.6,110.83,109.06,30702100
2018-07-26,110.74,111.0,109.5,109.62,107.87,31372100
2018-07-27,110.18,110.18,106.14,107.68,105.96,37005300
2018-07-30,107.19,107.53,104.76,105.37,103.69,34668300
2018-07-31,106.49,106.72,105.38,106.08,104.38,27655200
2018-08-01,106.03,106.45,105.42,106.28,104.58,23628700
2018-08-02,105.4,108.09,104.84,107.57,105.85,26104300
2018-08-03,107.8,108.05,106.82,108.04,106.31,18659600
2018-08-06,108.12,108.42,107.56,108.13,106.4,20265900
2018-08-07,108.56,109.1,108.17,108.88,107.14,16080200
2018-08-08,109.33,109.75,108.76,109.49,107.74,15487500
2018-08-09,109.71,110.16,109.6,109.67,107.92,13660400
2018-08-10,109.42,109.69,108.38,109.0,107.26,18183700
2018-08-13,109.24,109.58,108.1,108.21,106.48,18472500
2018-08-14,108.56,109.75,108.04,109.56,107.81,16788300
2018-08-15,108.49,108.99,106.82,107.66,106.35,29982800
2018-08-16,108.3,108.86,107.3,107.64,106.33,21384300
2018-08-17,107.36,107.9,106.69,107.58,106.27,18061500
2018-08-20,107.51,107.9,106.48,106.87,105.57,17914200
2018-08-21,106.92,107.35,105.85,105.98,104.69,22881900
2018-08-22,105.85,107.34,105.78,107.06,105.75,18000600
2018-08-23,107.15,108.18,106.87,107.56,106.25,18167700
2018-08-24,107.67,108.56,107.56,108.4,107.08,17234000
2018-08-27,109.27,109.64,108.51,109.6,108.26,19662300
2018-08-28,109.94,110.5,109.79,110.26,108.92,19151500
2018-08-29,110.45,112.03,110.27,112.02,110.65,20818000
2018-08-30,111.67,112.61,111.44,111.95,110.59,22798700
2018-08-31,111.69,112.78,111.52,112.33,110.96,23222700
2018-09-04,110.85,111.96,110.22,111.71,110.35,22634600
2018-09-05,111.01,111.42,108.1,108.49,107.17,32872400
2018-09-06,108.25,108.99,107.51,108.74,107.41,23477600
2018-09-07,108.23,108.72,107.23,108.21,106.89,22498600
2018-09-10,108.84,109.64,108.36,109.38,108.05,20727900
2018-09-11,108.9,111.59,108.89,111.24,109.88,24301800
2018-09-12,111.43,111.85,110.51,111.71,110.35,18891100
2018-09-13,112.12,113.73,112.12,112.91,111.53,26055600
2018-09-14,113.36,113.73,112.44,113.37,111.99,19122300
2018-09-17,113.69,113.7,111.86,112.14,110.77,20736500
2018-09-18,112.19,113.7,111.72,113.21,111.83,22170900
2018-09-19,113.05,113.32,111.04,111.7,110.34,21728400
2018-09-20,112.28,113.8,111.93,113.57,112.19,23714500
2018-09-21,114.0,115.29,113.51,114.26,112.87,71229700
2018-09-24,113.03,114.9,112.22,114.67,113.27,27334500
2018-09-25,114.8,115.1,113.75,114.45,113.05,22668000
2018-09-26,114.47,115.06,113.74,113.98,112.59,19352000
2018-09-27,114.78,114.91,114.2,114.41,113.02,19091300
2018-09-28,114.19,114.57,113.68,114.37,112.98,21647800
2018-10-01,114.75,115.68,114.73,115.61,114.2,18883100
2018-10-02,115.3,115.84,114.44,115.15,113.75,20787200
2018-10-03,115.42,116.18,114.93,115.17,113.77,16648000
2018-10-04,114.61,114.76,111.63,112.79,111.41,34821700
2018-10-05,112.63,113.17,110.64,112.13,110.76,29068900
2018-10-08,111.66,112.03,109.34,110.85,109.5,29640600
2018-10-09,111.14,113.08,110.8,112.26,110.89,26198600
2018-10-10,111.24,111.5,105.79,106.16,104.87,61376300
2018-10-11,105.35,108.93,104.2,105.91,104.62,63904300
2018-10-12,109.01,111.24,107.12,109.57,108.23,47742100
2018-10-15,108.91,109.48,106.95,107.6,106.29,32068100
2018-10-16,109.54,111.41,108.95,111.0,109.65,31610200
2018-10-17,111.68,111.81,109.55,110.71,109.36,26548200
2018-10-18,110.1,110.53,107.83,108.5,107.18,32506200
2018-10-19,108.93,110.86,108.21,108.66,107.34,32785500
2018-10-22,109.32,110.54,108.24,109.63,108.29,26545600
2018-10-23,107.77,108.97,105.11,108.1,106.78,43770400
2018-10-24,108.41,108.49,101.59,102.32,101.07,63897800
2018-10-25,106.55,109.27,106.15,108.3,106.98,61646800
2018-10-26,105.69,108.75,104.76,106.96,105.66,55523100
2018-10-29,108.11,108.7,101.63,103.85,102.58,55162000
2018-10-30,103.66,104.38,100.11,103.73,102.47,65350900
2018-10-31,105.44,108.14,105.39,106.81,105.51,51062400
2018-11-01,107.05,107.32,105.53,105.92,104.63,33384200
2018-11-02,106.48,107.32,104.98,106.16,104.87,37680200
2018-11-05,106.37,107.74,105.9,107.51,106.2,27922100
2018-11-06,107.38,108.84,106.28,107.72,106.41,24340200
2018-11-07,109.44,112.24,109.4,111.96,110.59,37901700
2018-11-08,111.8,112.21,110.91,111.75,110.39,25644100
2018-11-09,110.85,111.45,108.76,109.57,108.23,32039200
2018-11-12,109.42,109.96,106.1,106.87,105.57,33621800
2018-11-13,107.55,108.74,106.64,106.94,105.64,35374600
2018-11-14,108.1,108.26,104.47,104.97,104.14,39495100
2018-11-15,104.99,107.8,103.91,107.28,106.43,38505200
2018-11-16,107.08,108.88,106.8,108.29,107.43,33502100
2018-11-19,108.27,108.56,103.55,104.62,103.79,44773900
2018-11-20,101.8,102.97,99.35,101.71,100.9,64052500
2018-11-21,103.6,104.43,102.24,103.11,102.29,28130600
2018-11-23,102.17,103.81,102.0,103.07,102.25,13823100
2018-11-26,104.79,106.63,104.58,106.47,105.63,32336200
2018-11-27,106.27,107.33,105.36,107.14,106.29,29124500
2018-11-28,107.89,111.33,107.86,111.12,110.24,46788500
2018-11-29,110.33,111.12,109.03,110.19,109.32,28123200
2018-11-30,110.7,110.97,109.36,110.89,110.01,33665600
2018-12-03,113.0,113.42,110.73,112.09,111.2,34732800
2018-12-04,111.94,112.64,108.21,108.52,107.66,45197000
2018-12-06,105.82,109.24,105.0,109.19,108.32,49107400
2018-12-07,108.38,109.45,104.3,104.82,103.99,45044900
2018-12-10,104.8,107.98,103.89,107.59,106.74,40801500
2018-12-11,109.8,110.95,107.44,108.59,107.73,42381900
2018-12-12,110.89,111.27,109.04,109.08,108.22,36183000
2018-12-13,109.58,110.87,108.63,109.45,108.58,31333400
2018-12-14,108.25,109.26,105.5,106.03,105.19,47043100
2018-12-17,105.41,105.8,101.71,102.89,102.07,56957300
2018-12-18,103.75,104.51,102.52,103.97,103.15,49319200
2018-12-19,103.65,106.88,101.35,103.69,102.87,68198200
2018-12-20,103.05,104.31,98.78,101.51,100.71,70334200
2018-12-21,101.63,103.0,97.46,98.23,97.45,111242100
2018-12-24,97.68,97.97,93.98,94.13,93.38,43935200
2018-12-26,95.14,100.69,93.96,100.56,99.76,51634800
2018-12-27,99.3,101.19,96.4,101.18,100.38,49498500
2018-12-28,102.09,102.41,99.52,100.39,99.59,38196300
