Date,open,high,low,close,adj close,volume
2018-07-13,251.98,251.98,247.62,249.32,248.39,6174700
2018-07-16,248.2,250.34,247.7,248.2,247.28,4925900
2018-07-17,246.21,254.3,245.18,253.69,252.75,9053400
2018-07-18,253.39,253.95,249.64,251.7,250.77,6941000
2018-07-19,250.94,253.39,250.33,252.03,251.09,5893800
2018-07-20,251.93,253.5,250.45,250.89,249.96,5558800
2018-07-23,249.82,249.89,243.28,249.41,248.48,7539600
2018-07-24,251.35,254.85,248.0,248.71,247.79,8865500
2018-07-25,249.09,252.38,246.75,251.87,250.94,7977800
2018-07-26,251.06,256.33,250.38,254.84,253.89,8128100
2018-07-27,256.32,256.6,249.84,252.02,251.08,7385500
2018-07-30,252.59,252.83,242.72,244.13,243.22,8508500
2018-07-31,243.71,247.88,242.14,244.86,243.95,7099700
2018-08-01,246.13,248.36,243.89,246.47,245.56,7088900
2018-08-02,243.59,250.78,241.21,250.62,249.69,6741700
2018-08-03,251.61,253.06,250.93,252.1,251.16,5357200
2018-08-06,251.59,254.17,249.71,254.03,253.09,5187700
2018-08-07,256.0,257.7,254.92,256.95,256.0,6453300
2018-08-08,257.0,260.24,255.59,258.42,257.46,6552500
2018-08-09,259.14,259.25,256.15,256.46,255.51,5099000
2018-08-10,253.15,256.1,252.7,254.79,253.84,6409900
2018-08-13,255.14,261.0,255.07,256.12,255.17,9345600
2018-08-14,260.38,262.0,257.02,261.43,260.46,11655500
2018-08-15,262.27,263.64,255.9,259.08,258.12,14778400
2018-08-16,261.9,262.0,255.01,257.44,256.48,20031500
2018-08-17,252.94,252.97,243.73,244.82,243.91,28579700
2018-08-20,243.18,253.2,238.72,247.84,246.92,21359700
2018-08-21,248.5,253.5,247.7,253.32,252.38,16849700
2018-08-22,252.0,263.02,251.86,262.82,261.84,18746400
2018-08-23,261.26,269.48,260.7,266.84,265.85,18017100
2018-08-24,267.18,272.81,267.0,272.22,271.21,13287800
2018-08-27,273.42,278.9,272.15,275.9,274.88,12644400
2018-08-28,275.66,276.58,269.53,274.38,273.36,11884600
2018-08-29,273.92,279.5,273.08,278.49,277.61,10502700
2018-08-30,277.23,281.72,276.32,277.81,276.93,8665200
2018-08-31,277.0,281.2,276.6,280.68,279.79,7664800
2018-09-04,280.15,285.22,279.0,283.7,282.8,9793000
2018-09-05,282.99,284.42,275.15,278.42,277.54,9828900
2018-09-06,277.76,277.86,271.39,272.72,271.86,8069900
2018-09-07,269.0,276.93,267.19,271.86,271.0,7385500
2018-09-10,272.77,275.93,271.0,274.73,273.86,5503500
2018-09-11,272.86,276.4,272.02,272.8,271.94,6077800
2018-09-12,271.19,271.98,261.92,268.2,267.35,10477300
2018-09-13,270.86,275.0,270.16,271.34,270.48,7638400
2018-09-14,274.99,279.1,273.5,276.43,275.55,9673400
2018-09-17,275.4,277.38,273.15,273.93,273.06,5138200
2018-09-18,274.09,278.24,270.75,271.02,270.16,7488000
2018-09-19,270.27,272.7,268.25,271.98,271.12,5621500
2018-09-20,267.05,268.76,264.1,266.28,265.44,10764600
2018-09-21,266.76,268.6,262.11,263.45,262.62,10878200
2018-09-24,262.2,265.84,258.68,265.7,264.86,7347800
2018-09-25,268.37,269.42,264.91,268.41,267.56,7009700
2018-09-26,268.61,270.24,266.28,266.92,266.07,6713700
2018-09-27,268.34,269.2,266.13,267.4,266.55,5360700
2018-09-28,272.73,281.92,271.6,281.02,280.13,17734900
2018-10-01,284.16,292.06,282.6,289.36,288.44,15551500
2018-10-02,288.25,292.76,285.58,286.48,285.57,9599100
2018-10-03,289.32,289.62,282.53,286.73,285.82,8013800
2018-10-04,285.27,286.25,276.18,279.29,278.41,9780500
2018-10-05,278.29,280.8,267.54,269.86,269.01,10665900
2018-10-08,266.5,271.16,260.08,265.77,264.93,10215300
2018-10-09,264.94,268.76,262.8,265.54,264.7,6837500
2018-10-10,261.26,263.11,245.6,245.69,244.91,17123500
2018-10-11,242.17,247.56,234.26,235.13,234.39,18135900
2018-10-12,245.51,249.54,239.65,246.54,245.76,15205900
2018-10-15,246.0,246.0,235.34,235.38,234.63,11244000
2018-10-16,239.93,246.28,237.94,245.83,245.05,10217800
2018-10-17,248.34,249.88,241.08,243.06,242.29,8241700
2018-10-18,245.86,247.41,237.09,239.53,238.77,13100500
2018-10-19,241.76,242.55,227.7,229.17,228.44,15340200
2018-10-22,231.28,235.32,227.07,231.22,230.49,9221100
2018-10-23,220.43,224.19,216.71,221.06,220.36,15660900
2018-10-24,219.51,221.39,198.85,199.41,198.78,22107200
2018-10-25,195.47,209.75,193.68,207.84,207.18,23793000
2018-10-26,198.31,204.84,193.12,198.29,197.66,16619600
2018-10-29,203.99,204.13,176.01,185.62,185.03,18950400
2018-10-30,186.55,203.4,185.62,203.0,202.36,20179800
2018-10-31,209.65,212.59,204.01,210.83,210.16,18644300
2018-11-01,212.3,218.49,207.19,218.11,217.42,14163200
2018-11-02,217.73,222.0,210.21,214.92,214.24,11324000
2018-11-05,214.39,215.33,205.28,211.77,211.1,9483300
2018-11-06,211.45,214.85,209.56,211.06,210.39,7475300
2018-11-07,213.75,217.41,211.18,213.79,213.11,12095300
2018-11-08,211.4,211.43,203.83,205.99,205.34,12783800
2018-11-09,202.4,209.32,201.04,205.67,205.02,10331000
2018-11-12,201.98,202.87,188.66,189.54,188.94,15427900
2018-11-13,193.49,204.21,193.24,199.31,198.68,16117800
2018-11-14,206.3,206.88,192.83,197.19,196.57,13164500
2018-11-15,196.95,205.3,195.5,202.39,201.75,21017700
2018-11-16,163.32,170.66,161.61,164.43,163.91,49088000
2018-11-19,161.79,161.82,144.63,144.7,144.24,42445500
2018-11-20,134.06,154.26,133.31,149.08,148.61,42300800
2018-11-21,154.62,155.3,143.61,144.71,144.25,25637400
2018-11-23,143.31,149.59,142.79,145.0,144.54,10299200
2018-11-26,149.89,153.47,146.56,153.05,152.57,20370800
2018-11-27,152.0,157.01,150.55,153.73,153.24,18451500
2018-11-28,158.48,160.28,153.13,160.07,159.56,20113100
2018-11-29,160.0,161.5,156.14,157.36,157.02,13729300
2018-11-30,157.75,163.86,155.72,163.43,163.08,18239100
2018-12-03,172.6,174.68,167.34,170.04,169.67,22270100
2018-12-04,168.24,168.44,156.5,157.11,156.77,20302800
2018-12-06,151.44,158.49,150.81,158.29,157.95,17307700
2018-12-07,158.46,158.87,145.62,147.61,147.29,17041900
2018-12-10,145.8,152.86,145.65,151.86,151.53,15736800
2018-12-11,155.56,155.89,145.0,148.19,147.87,16797800
2018-12-12,148.42,152.78,144.82,148.9,148.58,16353400
2018-12-13,150.79,153.38,147.44,148.89,148.57,11784600
2018-12-14,147.21,150.59,145.5,146.45,146.13,11795500
2018-12-17,145.24,148.15,141.24,143.58,143.27,16571700
2018-12-18,145.35,150.33,144.25,146.94,146.62,14109300
2018-12-19,145.58,147.74,136.43,138.51,138.21,18634100
2018-12-20,138.17,141.8,132.69,135.1,134.81,18739700
2018-12-21,136.17,137.5,128.46,129.57,129.29,21593500
2018-12-24,126.49,129.98,124.5,127.08,126.8,11596000
2018-12-26,128.94,133.14,124.46,133.1,132.81,17377500
2018-12-27,130.99,132.38,125.18,131.17,130.89,15926100
2018-12-28,132.0,137.39,130.31,133.65,133.36,15718200
