Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,8.070000,9.430000,7.080000,7.950000,7.342923,381683000
2009-02-01,7.830000,9.970000,7.210000,8.280000,7.647724,407576600
2009-03-01,8.080000,11.850000,7.470000,9.860000,9.107070,554715300
2009-04-01,9.740000,12.080000,9.370000,11.480000,10.603364,440717600
2009-05-01,11.450000,12.390000,8.330000,10.430000,9.633546,535113300
2009-06-01,10.550000,12.200000,10.090000,11.290000,10.427874,366978000
2009-07-01,11.360000,13.210000,9.710000,12.930000,11.942642,399868700
2009-08-01,13.240000,15.030000,12.720000,14.520000,13.411224,330673100
2009-09-01,14.510000,16.580000,13.950000,15.030000,13.882279,301908400
2009-10-01,14.980000,14.980000,11.900000,11.960000,11.046714,387967700
2009-11-01,11.940000,13.910000,11.560000,13.060000,12.062713,321455400
2009-12-01,13.130000,18.950001,13.060000,18.680000,17.253565,409291700
2010-01-01,18.510000,18.959999,15.150000,15.390000,14.214791,322462300
2010-02-01,15.450000,17.900000,15.320000,16.200001,14.962938,321533100
2010-03-01,16.209999,18.340000,16.080000,17.400000,16.071299,293695400
2010-04-01,17.480000,18.129999,15.700000,15.710000,14.510354,427749500
2010-05-01,15.790000,15.880000,11.850000,13.140000,12.136604,519318000
2010-06-01,12.960000,13.110000,10.210000,10.210000,9.430343,342314800
2010-07-01,10.240000,11.480000,8.920000,9.190000,8.488234,480914200
2010-08-01,9.350000,10.250000,8.650000,9.330000,8.617543,485321400
2010-09-01,9.470000,12.360000,9.340000,11.680000,10.788094,438329100
2010-10-01,11.850000,12.240000,10.380000,12.020000,11.102130,395079600
2010-11-01,12.100000,13.840000,11.940000,13.610000,12.570716,363482500
2010-12-01,13.880000,15.420000,13.860000,15.400000,14.224027,280103400
2011-01-01,15.520000,25.049999,15.420000,23.920000,22.093428,818422100
2011-02-01,24.129999,26.170000,21.780001,22.660000,20.929644,600644100
2011-03-01,22.700001,22.990000,17.010000,18.459999,17.050360,689939500
2011-04-01,18.700001,20.440001,16.830000,20.000000,18.472763,383051800
2011-05-01,20.420000,20.520000,17.120001,20.040001,18.509708,429062900
2011-06-01,19.950001,19.980000,14.860000,15.940000,14.722792,398844600
2011-07-01,15.940000,16.280001,13.590000,13.830000,12.773914,363791400
2011-08-01,14.150000,15.380000,11.650000,13.310000,12.293623,564297600
2011-09-01,13.490000,16.100000,12.380000,12.510000,11.554711,502118500
2011-10-01,12.350000,15.890000,11.470000,14.800000,13.669847,371284100
2011-11-01,14.260000,15.670000,13.500000,15.630000,14.436467,404150800
2011-12-01,15.500000,16.049999,13.110000,13.860000,12.801622,243558500
2012-01-01,14.300000,15.240000,13.500000,14.770000,13.642137,289916700
2012-02-01,14.940000,16.900000,14.730000,15.150000,13.993115,326957400
2012-03-01,15.210000,15.600000,14.240000,15.400000,14.224027,258131100
2012-04-01,15.360000,15.490000,12.750000,13.000000,12.007294,238773100
2012-05-01,12.930000,13.680000,11.830000,12.430000,11.480821,284250300
2012-06-01,12.170000,13.850000,11.630000,13.820000,12.764679,288234200
2012-07-01,13.890000,13.900000,12.160000,13.540000,12.506061,212496800
2012-08-01,13.620000,15.220000,13.100000,14.030000,12.958643,247928100
2012-09-01,13.800000,14.090000,12.950000,13.340000,12.321333,218736200
2012-10-01,13.400000,13.800000,11.830000,11.980000,11.065185,203394300
2012-11-01,12.040000,13.080000,11.150000,11.970000,11.055945,249640300
2012-12-01,12.120000,12.810000,11.700000,12.260000,11.396859,200933500
2013-01-01,12.560000,13.190000,11.910000,12.260000,11.396859,229540300
2013-02-01,12.360000,12.850000,12.050000,12.660000,11.768699,247542000
2013-03-01,12.570000,13.000000,12.320000,12.830000,11.999903,165342700
2013-04-01,12.800000,13.770000,12.040000,13.770000,12.879085,234651900
2013-05-01,13.770000,14.980000,13.520000,14.470000,13.533792,207288500
